==========================================================================
 [GPU] Full master-key recovery of natural AES-256 implementation (K0 symmetric + K1 collision)
 device=NVIDIA GeForce RTX 5080 (16.6GB cc12.0)  dtype=float16  δ=0.05  BATCH=8192
 [FULL] exhaustive blind streaming of 2^32 per column  columns=[1]
==========================================================================
   [K0] RoundKey0 (round-0 key) symmetric-attack recovery OK  0xf3f49249dc28ff90a5aec7978306d03b  (0.0s)
    col1: 21,848,064/4,294,967,296  16,939 cand/s  ETA 70.08h  candidates=0
    col1: 22,020,096/4,294,967,296  16,939 cand/s  ETA 70.07h  candidates=0
    col1: 22,192,128/4,294,967,296  16,939 cand/s  ETA 70.07h  candidates=0
    col1: 22,364,160/4,294,967,296  16,939 cand/s  ETA 70.07h  candidates=0
    col1: 22,536,192/4,294,967,296  16,939 cand/s  ETA 70.06h  candidates=0
    col1: 22,708,224/4,294,967,296  16,939 cand/s  ETA 70.06h  candidates=0
    col1: 22,880,256/4,294,967,296  16,939 cand/s  ETA 70.06h  candidates=0
    col1: 23,052,288/4,294,967,296  16,939 cand/s  ETA 70.05h  candidates=0
    col1: 23,224,320/4,294,967,296  16,939 cand/s  ETA 70.05h  candidates=0
    col1: 23,396,352/4,294,967,296  16,939 cand/s  ETA 70.05h  candidates=0
    col1: 23,568,384/4,294,967,296  16,939 cand/s  ETA 70.04h  candidates=0
    col1: 23,740,416/4,294,967,296  16,939 cand/s  ETA 70.04h  candidates=0
    col1: 23,912,448/4,294,967,296  16,939 cand/s  ETA 70.04h  candidates=0
    col1: 24,084,480/4,294,967,296  16,940 cand/s  ETA 70.03h  candidates=0
    col1: 24,256,512/4,294,967,296  16,940 cand/s  ETA 70.03h  candidates=0
    col1: 24,428,544/4,294,967,296  16,940 cand/s  ETA 70.03h  candidates=0
    col1: 24,600,576/4,294,967,296  16,940 cand/s  ETA 70.03h  candidates=0
    col1: 24,772,608/4,294,967,296  16,940 cand/s  ETA 70.02h  candidates=0
    col1: 24,944,640/4,294,967,296  16,940 cand/s  ETA 70.02h  candidates=0
    col1: 25,116,672/4,294,967,296  16,940 cand/s  ETA 70.02h  candidates=0
    col1: 25,288,704/4,294,967,296  16,940 cand/s  ETA 70.01h  candidates=0
    col1: 25,460,736/4,294,967,296  16,940 cand/s  ETA 70.01h  candidates=0
    col1: 25,632,768/4,294,967,296  16,940 cand/s  ETA 70.01h  candidates=0
    col1: 25,804,800/4,294,967,296  16,940 cand/s  ETA 70.00h  candidates=0
    col1: 25,976,832/4,294,967,296  16,940 cand/s  ETA 70.00h  candidates=0
    col1: 26,148,864/4,294,967,296  16,940 cand/s  ETA 70.00h  candidates=0
    col1: 26,320,896/4,294,967,296  16,940 cand/s  ETA 69.99h  candidates=0
    col1: 26,492,928/4,294,967,296  16,940 cand/s  ETA 69.99h  candidates=0
    col1: 26,664,960/4,294,967,296  16,940 cand/s  ETA 69.99h  candidates=0
    col1: 26,836,992/4,294,967,296  16,940 cand/s  ETA 69.99h  candidates=0
    col1: 27,009,024/4,294,967,296  16,941 cand/s  ETA 69.98h  candidates=0
    col1: 27,181,056/4,294,967,296  16,941 cand/s  ETA 69.98h  candidates=0
    col1: 27,353,088/4,294,967,296  16,941 cand/s  ETA 69.98h  candidates=0
    col1: 27,525,120/4,294,967,296  16,941 cand/s  ETA 69.97h  candidates=0
    col1: 27,697,152/4,294,967,296  16,941 cand/s  ETA 69.97h  candidates=0
    col1: 27,869,184/4,294,967,296  16,941 cand/s  ETA 69.97h  candidates=0
    col1: 28,041,216/4,294,967,296  16,941 cand/s  ETA 69.96h  candidates=0
    col1: 28,213,248/4,294,967,296  16,941 cand/s  ETA 69.96h  candidates=0
    col1: 28,385,280/4,294,967,296  16,941 cand/s  ETA 69.96h  candidates=0
    col1: 28,557,312/4,294,967,296  16,941 cand/s  ETA 69.96h  candidates=0
    col1: 28,729,344/4,294,967,296  16,941 cand/s  ETA 69.95h  candidates=0
    col1: 28,901,376/4,294,967,296  16,941 cand/s  ETA 69.95h  candidates=0
    col1: 29,073,408/4,294,967,296  16,941 cand/s  ETA 69.95h  candidates=0
    col1: 29,245,440/4,294,967,296  16,941 cand/s  ETA 69.94h  candidates=0
    col1: 29,417,472/4,294,967,296  16,941 cand/s  ETA 69.94h  candidates=0
    col1: 29,589,504/4,294,967,296  16,941 cand/s  ETA 69.94h  candidates=0
    col1: 29,761,536/4,294,967,296  16,941 cand/s  ETA 69.93h  candidates=0
    col1: 29,933,568/4,294,967,296  16,941 cand/s  ETA 69.93h  candidates=0
    col1: 30,105,600/4,294,967,296  16,941 cand/s  ETA 69.93h  candidates=0
    col1: 30,277,632/4,294,967,296  16,942 cand/s  ETA 69.92h  candidates=0
    col1: 30,449,664/4,294,967,296  16,942 cand/s  ETA 69.92h  candidates=0
    col1: 30,621,696/4,294,967,296  16,942 cand/s  ETA 69.92h  candidates=0
    col1: 30,793,728/4,294,967,296  16,942 cand/s  ETA 69.92h  candidates=0
    col1: 30,965,760/4,294,967,296  16,942 cand/s  ETA 69.91h  candidates=0
    col1: 31,137,792/4,294,967,296  16,942 cand/s  ETA 69.91h  candidates=0
    col1: 31,309,824/4,294,967,296  16,942 cand/s  ETA 69.91h  candidates=0
    col1: 31,481,856/4,294,967,296  16,942 cand/s  ETA 69.90h  candidates=0
    col1: 31,653,888/4,294,967,296  16,942 cand/s  ETA 69.90h  candidates=0
    col1: 31,825,920/4,294,967,296  16,942 cand/s  ETA 69.90h  candidates=0
    col1: 31,997,952/4,294,967,296  16,942 cand/s  ETA 69.89h  candidates=0
    col1: 32,169,984/4,294,967,296  16,942 cand/s  ETA 69.89h  candidates=0
    col1: 32,342,016/4,294,967,296  16,942 cand/s  ETA 69.89h  candidates=0
    col1: 32,514,048/4,294,967,296  16,942 cand/s  ETA 69.89h  candidates=0
    col1: 32,686,080/4,294,967,296  16,942 cand/s  ETA 69.88h  candidates=0
    col1: 32,858,112/4,294,967,296  16,942 cand/s  ETA 69.88h  candidates=0
    col1: 33,030,144/4,294,967,296  16,942 cand/s  ETA 69.88h  candidates=0
    col1: 33,202,176/4,294,967,296  16,942 cand/s  ETA 69.87h  candidates=0
    col1: 33,374,208/4,294,967,296  16,942 cand/s  ETA 69.87h  candidates=0
    col1: 33,546,240/4,294,967,296  16,942 cand/s  ETA 69.87h  candidates=0
    col1: 33,718,272/4,294,967,296  16,942 cand/s  ETA 69.87h  candidates=0
    col1: 33,890,304/4,294,967,296  16,942 cand/s  ETA 69.86h  candidates=0
    col1: 34,062,336/4,294,967,296  16,942 cand/s  ETA 69.86h  candidates=0
    col1: 34,234,368/4,294,967,296  16,942 cand/s  ETA 69.86h  candidates=0
    col1: 34,406,400/4,294,967,296  16,942 cand/s  ETA 69.85h  candidates=0
    col1: 34,578,432/4,294,967,296  16,942 cand/s  ETA 69.85h  candidates=0
    col1: 34,750,464/4,294,967,296  16,942 cand/s  ETA 69.85h  candidates=0
    col1: 34,922,496/4,294,967,296  16,943 cand/s  ETA 69.84h  candidates=0
    col1: 35,094,528/4,294,967,296  16,943 cand/s  ETA 69.84h  candidates=0
    col1: 35,266,560/4,294,967,296  16,943 cand/s  ETA 69.84h  candidates=0
    col1: 35,438,592/4,294,967,296  16,943 cand/s  ETA 69.84h  candidates=0
    col1: 35,610,624/4,294,967,296  16,943 cand/s  ETA 69.83h  candidates=0
    col1: 35,782,656/4,294,967,296  16,943 cand/s  ETA 69.83h  candidates=0
    col1: 35,954,688/4,294,967,296  16,943 cand/s  ETA 69.83h  candidates=0
    col1: 36,126,720/4,294,967,296  16,943 cand/s  ETA 69.82h  candidates=0
    col1: 36,298,752/4,294,967,296  16,943 cand/s  ETA 69.82h  candidates=0
    col1: 36,470,784/4,294,967,296  16,943 cand/s  ETA 69.82h  candidates=0
    col1: 36,642,816/4,294,967,296  16,943 cand/s  ETA 69.82h  candidates=0
    col1: 36,814,848/4,294,967,296  16,943 cand/s  ETA 69.81h  candidates=0
    col1: 36,986,880/4,294,967,296  16,943 cand/s  ETA 69.81h  candidates=0
    col1: 37,158,912/4,294,967,296  16,943 cand/s  ETA 69.81h  candidates=0
    col1: 37,330,944/4,294,967,296  16,943 cand/s  ETA 69.80h  candidates=0
    col1: 37,502,976/4,294,967,296  16,943 cand/s  ETA 69.80h  candidates=0
    col1: 37,675,008/4,294,967,296  16,942 cand/s  ETA 69.80h  candidates=0
    col1: 37,847,040/4,294,967,296  16,942 cand/s  ETA 69.80h  candidates=0
    col1: 38,019,072/4,294,967,296  16,942 cand/s  ETA 69.80h  candidates=0
    col1: 38,191,104/4,294,967,296  16,941 cand/s  ETA 69.80h  candidates=0
    col1: 38,363,136/4,294,967,296  16,941 cand/s  ETA 69.79h  candidates=0
    col1: 38,535,168/4,294,967,296  16,941 cand/s  ETA 69.79h  candidates=0
    col1: 38,707,200/4,294,967,296  16,941 cand/s  ETA 69.79h  candidates=0
    col1: 38,879,232/4,294,967,296  16,941 cand/s  ETA 69.78h  candidates=0
    col1: 39,051,264/4,294,967,296  16,941 cand/s  ETA 69.78h  candidates=0
    col1: 39,223,296/4,294,967,296  16,942 cand/s  ETA 69.78h  candidates=0
    col1: 39,395,328/4,294,967,296  16,942 cand/s  ETA 69.78h  candidates=0
    col1: 39,567,360/4,294,967,296  16,942 cand/s  ETA 69.77h  candidates=0
    col1: 39,739,392/4,294,967,296  16,941 cand/s  ETA 69.77h  candidates=0
    col1: 39,911,424/4,294,967,296  16,941 cand/s  ETA 69.77h  candidates=0
    col1: 40,083,456/4,294,967,296  16,941 cand/s  ETA 69.77h  candidates=0
    col1: 40,255,488/4,294,967,296  16,941 cand/s  ETA 69.76h  candidates=0
    col1: 40,427,520/4,294,967,296  16,940 cand/s  ETA 69.76h  candidates=0
    col1: 40,599,552/4,294,967,296  16,940 cand/s  ETA 69.76h  candidates=0
    col1: 40,771,584/4,294,967,296  16,940 cand/s  ETA 69.76h  candidates=0
    col1: 40,943,616/4,294,967,296  16,940 cand/s  ETA 69.76h  candidates=0
    col1: 41,115,648/4,294,967,296  16,939 cand/s  ETA 69.76h  candidates=0
