# estimate_k1_margin seed=20260903 nkeys=10000 nwrong=1000 tau=8 dtype=float16 device=cpu shard=21/30
key_index,col,true_count,wrong_max,wrong_mean,wrong_ge_tau
21,0,31,0,0.0000,0
21,1,22,0,0.0000,0
21,2,30,0,0.0000,0
21,3,24,0,0.0000,0
51,0,31,0,0.0000,0
51,1,31,0,0.0000,0
51,2,24,0,0.0000,0
51,3,32,0,0.0000,0
81,0,29,0,0.0000,0
81,1,31,0,0.0000,0
81,2,30,0,0.0000,0
81,3,29,0,0.0000,0
111,0,32,0,0.0000,0
111,1,30,0,0.0000,0
111,2,29,0,0.0000,0
111,3,30,0,0.0000,0
141,0,32,0,0.0000,0
141,1,31,0,0.0000,0
141,2,29,0,0.0000,0
141,3,24,0,0.0000,0
171,0,31,0,0.0000,0
171,1,32,0,0.0000,0
171,2,23,0,0.0000,0
171,3,31,0,0.0000,0
201,0,31,0,0.0000,0
201,1,24,0,0.0000,0
201,2,30,0,0.0000,0
201,3,29,0,0.0000,0
231,0,23,0,0.0000,0
231,1,31,0,0.0000,0
231,2,32,0,0.0000,0
231,3,30,0,0.0000,0
261,0,32,0,0.0000,0
261,1,30,0,0.0000,0
261,2,24,0,0.0000,0
261,3,24,0,0.0000,0
291,0,32,0,0.0000,0
291,1,30,0,0.0000,0
291,2,23,0,0.0000,0
291,3,30,0,0.0000,0
321,0,23,0,0.0000,0
321,1,24,0,0.0000,0
321,2,30,0,0.0000,0
321,3,31,0,0.0000,0
351,0,23,0,0.0000,0
351,1,32,0,0.0000,0
351,2,32,0,0.0000,0
351,3,31,0,0.0000,0
381,0,32,0,0.0000,0
381,1,30,0,0.0000,0
381,2,30,0,0.0000,0
381,3,23,0,0.0000,0
411,0,29,0,0.0000,0
411,1,31,0,0.0000,0
411,2,31,0,0.0000,0
411,3,31,0,0.0000,0
441,0,31,0,0.0000,0
441,1,32,0,0.0000,0
441,2,22,0,0.0000,0
441,3,29,0,0.0000,0
471,0,32,0,0.0000,0
471,1,23,0,0.0000,0
471,2,30,0,0.0000,0
471,3,32,0,0.0000,0
501,0,32,0,0.0000,0
501,1,31,0,0.0000,0
501,2,24,0,0.0000,0
501,3,31,0,0.0000,0
531,0,31,0,0.0000,0
531,1,30,0,0.0000,0
531,2,22,0,0.0000,0
531,3,29,0,0.0000,0
561,0,31,0,0.0000,0
561,1,16,0,0.0000,0
561,2,31,0,0.0000,0
561,3,23,0,0.0000,0
591,0,31,0,0.0000,0
591,1,23,0,0.0000,0
591,2,31,0,0.0000,0
591,3,23,0,0.0000,0
621,0,32,0,0.0000,0
621,1,31,0,0.0000,0
621,2,30,0,0.0000,0
621,3,32,0,0.0000,0
651,0,31,0,0.0000,0
651,1,31,0,0.0000,0
651,2,32,0,0.0000,0
651,3,31,0,0.0000,0
681,0,31,0,0.0000,0
681,1,23,0,0.0000,0
681,2,31,0,0.0000,0
681,3,31,0,0.0000,0
711,0,21,0,0.0000,0
711,1,32,0,0.0000,0
711,2,32,0,0.0000,0
711,3,30,0,0.0000,0
741,0,30,0,0.0000,0
741,1,31,0,0.0000,0
741,2,32,0,0.0000,0
741,3,23,0,0.0000,0
771,0,32,0,0.0000,0
771,1,32,0,0.0000,0
771,2,31,0,0.0000,0
771,3,24,0,0.0000,0
801,0,31,0,0.0000,0
801,1,32,0,0.0000,0
801,2,32,0,0.0000,0
801,3,31,0,0.0000,0
831,0,31,0,0.0000,0
831,1,29,0,0.0000,0
831,2,23,0,0.0000,0
831,3,31,0,0.0000,0
861,0,31,0,0.0000,0
861,1,22,0,0.0000,0
861,2,30,0,0.0000,0
861,3,31,0,0.0000,0
891,0,32,0,0.0000,0
891,1,30,0,0.0000,0
891,2,31,0,0.0000,0
891,3,31,0,0.0000,0
921,0,32,0,0.0000,0
921,1,30,0,0.0000,0
921,2,23,0,0.0000,0
921,3,21,0,0.0000,0
951,0,24,0,0.0000,0
951,1,24,0,0.0000,0
951,2,30,0,0.0000,0
951,3,31,0,0.0000,0
981,0,23,0,0.0000,0
981,1,22,0,0.0000,0
981,2,31,0,0.0000,0
981,3,32,0,0.0000,0
1011,0,32,0,0.0000,0
1011,1,32,0,0.0000,0
1011,2,22,0,0.0000,0
1011,3,23,0,0.0000,0
1041,0,31,0,0.0000,0
1041,1,30,0,0.0000,0
1041,2,31,0,0.0000,0
1041,3,32,0,0.0000,0
1071,0,15,0,0.0000,0
1071,1,30,0,0.0000,0
1071,2,31,0,0.0000,0
1071,3,24,0,0.0000,0
1101,0,32,0,0.0000,0
1101,1,24,0,0.0000,0
1101,2,31,0,0.0000,0
1101,3,30,0,0.0000,0
1131,0,32,0,0.0000,0
1131,1,30,0,0.0000,0
1131,2,32,0,0.0000,0
1131,3,31,0,0.0000,0
1161,0,22,0,0.0000,0
1161,1,30,0,0.0000,0
1161,2,30,0,0.0000,0
1161,3,32,0,0.0000,0
1191,0,30,0,0.0000,0
1191,1,31,0,0.0000,0
1191,2,32,0,0.0000,0
1191,3,31,0,0.0000,0
1221,0,30,0,0.0000,0
1221,1,32,0,0.0000,0
1221,2,30,0,0.0000,0
1221,3,24,0,0.0000,0
1251,0,23,0,0.0000,0
1251,1,30,0,0.0000,0
1251,2,30,0,0.0000,0
1251,3,32,0,0.0000,0
1281,0,30,0,0.0000,0
1281,1,32,0,0.0000,0
1281,2,30,0,0.0000,0
1281,3,31,0,0.0000,0
1311,0,24,0,0.0000,0
1311,1,31,0,0.0000,0
1311,2,32,0,0.0000,0
1311,3,32,0,0.0000,0
1341,0,31,0,0.0000,0
1341,1,30,0,0.0000,0
1341,2,30,0,0.0000,0
1341,3,31,0,0.0000,0
1371,0,30,0,0.0000,0
1371,1,22,0,0.0000,0
1371,2,30,0,0.0000,0
1371,3,32,0,0.0000,0
1401,0,32,0,0.0000,0
1401,1,31,0,0.0000,0
1401,2,23,0,0.0000,0
1401,3,23,0,0.0000,0
1431,0,21,0,0.0000,0
1431,1,29,0,0.0000,0
1431,2,30,0,0.0000,0
1431,3,31,0,0.0000,0
1461,0,31,0,0.0000,0
1461,1,30,0,0.0000,0
1461,2,31,0,0.0000,0
1461,3,32,0,0.0000,0
1491,0,30,0,0.0000,0
1491,1,23,0,0.0000,0
1491,2,31,0,0.0000,0
1491,3,31,0,0.0000,0
1521,0,31,0,0.0000,0
1521,1,24,0,0.0000,0
1521,2,32,0,0.0000,0
1521,3,32,0,0.0000,0
1551,0,16,0,0.0000,0
1551,1,22,0,0.0000,0
1551,2,31,0,0.0000,0
1551,3,31,0,0.0000,0
1581,0,32,0,0.0000,0
1581,1,29,0,0.0000,0
1581,2,32,0,0.0000,0
1581,3,16,0,0.0000,0
1611,0,31,0,0.0000,0
1611,1,32,0,0.0000,0
1611,2,23,0,0.0000,0
1611,3,32,0,0.0000,0
1641,0,32,0,0.0000,0
1641,1,30,0,0.0000,0
1641,2,32,0,0.0000,0
1641,3,31,0,0.0000,0
1671,0,24,0,0.0000,0
1671,1,31,0,0.0000,0
1671,2,23,0,0.0000,0
1671,3,32,0,0.0000,0
1701,0,31,0,0.0000,0
1701,1,30,0,0.0000,0
1701,2,31,0,0.0000,0
1701,3,30,0,0.0000,0
1731,0,32,0,0.0000,0
1731,1,30,0,0.0000,0
1731,2,31,0,0.0000,0
1731,3,32,0,0.0000,0
1761,0,24,0,0.0000,0
1761,1,30,0,0.0000,0
1761,2,31,0,0.0000,0
1761,3,32,0,0.0000,0
