# estimate_k1_margin seed=20260903 nkeys=10000 nwrong=1000 tau=8 dtype=float32 device=cpu shard=18/30
key_index,col,true_count,wrong_max,wrong_mean,wrong_ge_tau
18,0,31,0,0.0000,0
18,1,32,0,0.0000,0
18,2,31,0,0.0000,0
18,3,31,0,0.0000,0
48,0,32,0,0.0000,0
48,1,24,0,0.0000,0
48,2,31,0,0.0000,0
48,3,31,0,0.0000,0
78,0,31,0,0.0000,0
78,1,32,0,0.0000,0
78,2,30,0,0.0000,0
78,3,31,0,0.0000,0
108,0,31,0,0.0000,0
108,1,32,0,0.0000,0
108,2,32,0,0.0000,0
108,3,23,0,0.0000,0
138,0,32,0,0.0000,0
138,1,32,0,0.0000,0
138,2,31,0,0.0000,0
138,3,32,0,0.0000,0
168,0,31,0,0.0000,0
168,1,24,0,0.0000,0
168,2,31,0,0.0000,0
168,3,23,0,0.0000,0
198,0,23,0,0.0000,0
198,1,31,0,0.0000,0
198,2,31,0,0.0000,0
198,3,24,0,0.0000,0
228,0,31,0,0.0000,0
228,1,30,0,0.0000,0
228,2,32,0,0.0000,0
228,3,32,0,0.0000,0
258,0,31,0,0.0000,0
258,1,22,0,0.0000,0
258,2,23,0,0.0000,0
258,3,23,0,0.0000,0
288,0,31,0,0.0000,0
288,1,29,0,0.0000,0
288,2,32,0,0.0000,0
288,3,23,0,0.0000,0
318,0,31,0,0.0000,0
318,1,32,0,0.0000,0
318,2,32,0,0.0000,0
318,3,24,0,0.0000,0
348,0,24,0,0.0000,0
348,1,30,0,0.0000,0
348,2,32,0,0.0000,0
348,3,31,0,0.0000,0
378,0,32,0,0.0000,0
378,1,31,0,0.0000,0
378,2,32,0,0.0000,0
378,3,30,0,0.0000,0
408,0,31,0,0.0000,0
408,1,32,0,0.0000,0
408,2,31,0,0.0000,0
408,3,32,0,0.0000,0
438,0,27,0,0.0000,0
438,1,32,0,0.0000,0
438,2,32,0,0.0000,0
438,3,32,0,0.0000,0
468,0,23,0,0.0000,0
468,1,15,0,0.0000,0
468,2,31,0,0.0000,0
468,3,30,0,0.0000,0
498,0,31,0,0.0000,0
498,1,23,0,0.0000,0
498,2,23,0,0.0000,0
498,3,32,0,0.0000,0
528,0,32,0,0.0000,0
528,1,31,0,0.0000,0
