# estimate_k1_margin seed=20260903 nkeys=10000 nwrong=1000 tau=8 dtype=float32 device=cpu shard=10/30
key_index,col,true_count,wrong_max,wrong_mean,wrong_ge_tau
10,0,31,0,0.0000,0
10,1,31,0,0.0000,0
10,2,32,0,0.0000,0
10,3,24,0,0.0000,0
40,0,28,0,0.0000,0
40,1,32,0,0.0000,0
40,2,22,0,0.0000,0
40,3,24,0,0.0000,0
70,0,30,0,0.0000,0
70,1,31,0,0.0000,0
70,2,31,0,0.0000,0
70,3,31,0,0.0000,0
100,0,32,0,0.0000,0
100,1,31,0,0.0000,0
100,2,32,0,0.0000,0
100,3,32,0,0.0000,0
130,0,32,0,0.0000,0
130,1,31,0,0.0000,0
130,2,32,0,0.0000,0
130,3,32,0,0.0000,0
160,0,32,0,0.0000,0
160,1,32,0,0.0000,0
160,2,24,0,0.0000,0
160,3,32,0,0.0000,0
190,0,32,0,0.0000,0
190,1,30,0,0.0000,0
190,2,32,0,0.0000,0
190,3,24,0,0.0000,0
220,0,31,0,0.0000,0
220,1,32,0,0.0000,0
220,2,31,0,0.0000,0
220,3,32,0,0.0000,0
250,0,31,0,0.0000,0
250,1,32,0,0.0000,0
250,2,32,0,0.0000,0
250,3,23,0,0.0000,0
280,0,30,0,0.0000,0
280,1,23,0,0.0000,0
280,2,31,0,0.0000,0
280,3,31,0,0.0000,0
310,0,32,0,0.0000,0
310,1,31,0,0.0000,0
310,2,23,0,0.0000,0
310,3,31,0,0.0000,0
340,0,32,0,0.0000,0
340,1,15,0,0.0000,0
340,2,24,0,0.0000,0
340,3,32,0,0.0000,0
370,0,31,0,0.0000,0
370,1,31,0,0.0000,0
370,2,24,0,0.0000,0
370,3,32,0,0.0000,0
400,0,29,0,0.0000,0
400,1,30,0,0.0000,0
400,2,31,0,0.0000,0
400,3,30,0,0.0000,0
430,0,31,0,0.0000,0
430,1,32,0,0.0000,0
430,2,31,0,0.0000,0
430,3,24,0,0.0000,0
460,0,30,0,0.0000,0
460,1,31,0,0.0000,0
460,2,32,0,0.0000,0
460,3,23,0,0.0000,0
490,0,29,0,0.0000,0
490,1,31,0,0.0000,0
490,2,23,0,0.0000,0
490,3,32,0,0.0000,0
520,0,23,0,0.0000,0
520,1,32,0,0.0000,0
520,2,32,0,0.0000,0
520,3,32,0,0.0000,0
550,0,32,0,0.0000,0
550,1,31,0,0.0000,0
550,2,16,0,0.0000,0
550,3,31,0,0.0000,0
580,0,30,0,0.0000,0
580,1,32,0,0.0000,0
580,2,32,0,0.0000,0
580,3,30,0,0.0000,0
610,0,32,0,0.0000,0
610,1,23,0,0.0000,0
610,2,24,0,0.0000,0
610,3,32,0,0.0000,0
640,0,32,0,0.0000,0
640,1,32,0,0.0000,0
640,2,23,0,0.0000,0
640,3,23,0,0.0000,0
670,0,23,0,0.0000,0
670,1,23,0,0.0000,0
670,2,31,0,0.0000,0
670,3,30,0,0.0000,0
700,0,24,0,0.0000,0
700,1,22,0,0.0000,0
700,2,30,0,0.0000,0
700,3,30,0,0.0000,0
730,0,24,0,0.0000,0
730,1,32,0,0.0000,0
730,2,31,0,0.0000,0
730,3,32,0,0.0000,0
760,0,32,0,0.0000,0
760,1,32,0,0.0000,0
760,2,31,0,0.0000,0
760,3,24,0,0.0000,0
790,0,31,0,0.0000,0
790,1,32,0,0.0000,0
790,2,32,0,0.0000,0
790,3,31,0,0.0000,0
820,0,30,0,0.0000,0
820,1,32,0,0.0000,0
820,2,31,0,0.0000,0
820,3,31,0,0.0000,0
850,0,32,0,0.0000,0
850,1,32,0,0.0000,0
850,2,23,0,0.0000,0
850,3,32,0,0.0000,0
880,0,31,0,0.0000,0
880,1,32,0,0.0000,0
880,2,30,0,0.0000,0
880,3,31,0,0.0000,0
910,0,31,0,0.0000,0
910,1,31,0,0.0000,0
910,2,23,0,0.0000,0
910,3,24,0,0.0000,0
940,0,31,0,0.0000,0
940,1,22,0,0.0000,0
940,2,25,0,0.0000,0
940,3,32,0,0.0000,0
970,0,30,0,0.0000,0
970,1,32,0,0.0000,0
970,2,31,0,0.0000,0
970,3,30,0,0.0000,0
1000,0,23,0,0.0000,0
1000,1,29,0,0.0000,0
1000,2,31,0,0.0000,0
1000,3,32,0,0.0000,0
1030,0,30,0,0.0000,0
1030,1,31,0,0.0000,0
1030,2,30,0,0.0000,0
1030,3,30,0,0.0000,0
1060,0,32,0,0.0000,0
1060,1,31,0,0.0000,0
1060,2,31,0,0.0000,0
1060,3,30,0,0.0000,0
1090,0,31,0,0.0000,0
1090,1,24,0,0.0000,0
1090,2,32,0,0.0000,0
1090,3,24,0,0.0000,0
1120,0,23,0,0.0000,0
1120,1,31,0,0.0000,0
1120,2,30,0,0.0000,0
1120,3,32,0,0.0000,0
1150,0,32,0,0.0000,0
1150,1,9,0,0.0000,0
1150,2,31,0,0.0000,0
1150,3,31,0,0.0000,0
1180,0,24,0,0.0000,0
1180,1,32,0,0.0000,0
1180,2,31,0,0.0000,0
1180,3,29,0,0.0000,0
1210,0,31,0,0.0000,0
1210,1,32,0,0.0000,0
1210,2,32,0,0.0000,0
1210,3,15,0,0.0000,0
1240,0,32,0,0.0000,0
1240,1,32,0,0.0000,0
1240,2,31,0,0.0000,0
1240,3,29,0,0.0000,0
1270,0,32,0,0.0000,0
1270,1,31,0,0.0000,0
1270,2,31,0,0.0000,0
1270,3,24,0,0.0000,0
1300,0,32,0,0.0000,0
1300,1,23,0,0.0000,0
1300,2,32,0,0.0000,0
1300,3,32,0,0.0000,0
1330,0,31,0,0.0000,0
1330,1,31,0,0.0000,0
1330,2,24,0,0.0000,0
1330,3,32,0,0.0000,0
1360,0,24,0,0.0000,0
1360,1,29,0,0.0000,0
1360,2,32,0,0.0000,0
1360,3,32,0,0.0000,0
1390,0,23,0,0.0000,0
1390,1,24,0,0.0000,0
1390,2,31,0,0.0000,0
1390,3,32,0,0.0000,0
1420,0,15,0,0.0000,0
1420,1,31,0,0.0000,0
1420,2,22,0,0.0000,0
1420,3,30,0,0.0000,0
1450,0,25,0,0.0000,0
1450,1,30,0,0.0000,0
1450,2,29,0,0.0000,0
1450,3,30,0,0.0000,0
1480,0,32,0,0.0000,0
1480,1,32,0,0.0000,0
1480,2,32,0,0.0000,0
1480,3,32,0,0.0000,0
1510,0,23,0,0.0000,0
1510,1,32,0,0.0000,0
1510,2,22,0,0.0000,0
1510,3,31,0,0.0000,0
1540,0,32,0,0.0000,0
1540,1,31,0,0.0000,0
1540,2,24,0,0.0000,0
1540,3,32,0,0.0000,0
1570,0,31,0,0.0000,0
1570,1,30,0,0.0000,0
1570,2,32,0,0.0000,0
1570,3,24,0,0.0000,0
1600,0,31,0,0.0000,0
1600,1,31,0,0.0000,0
1600,2,32,0,0.0000,0
1600,3,32,0,0.0000,0
1630,0,32,0,0.0000,0
1630,1,31,0,0.0000,0
1630,2,31,0,0.0000,0
1630,3,31,0,0.0000,0
1660,0,24,0,0.0000,0
1660,1,31,0,0.0000,0
1660,2,32,0,0.0000,0
1660,3,23,0,0.0000,0
1690,0,31,0,0.0000,0
1690,1,24,0,0.0000,0
1690,2,23,0,0.0000,0
1690,3,32,0,0.0000,0
1720,0,28,0,0.0000,0
1720,1,32,0,0.0000,0
1720,2,24,0,0.0000,0
1720,3,31,0,0.0000,0
1750,0,24,0,0.0000,0
1750,1,32,0,0.0000,0
1750,2,22,0,0.0000,0
1750,3,23,0,0.0000,0
1780,0,24,0,0.0000,0
1780,1,23,0,0.0000,0
1780,2,25,0,0.0000,0
1780,3,30,0,0.0000,0
1810,0,23,0,0.0000,0
1810,1,32,0,0.0000,0
1810,2,32,0,0.0000,0
1810,3,31,0,0.0000,0
1840,0,29,0,0.0000,0
1840,1,21,0,0.0000,0
1840,2,30,0,0.0000,0
1840,3,31,0,0.0000,0
1870,0,31,0,0.0000,0
1870,1,23,0,0.0000,0
1870,2,32,0,0.0000,0
1870,3,31,0,0.0000,0
1900,0,32,0,0.0000,0
1900,1,30,0,0.0000,0
1900,2,32,0,0.0000,0
1900,3,31,0,0.0000,0
1930,0,32,0,0.0000,0
1930,1,30,0,0.0000,0
1930,2,31,0,0.0000,0
1930,3,30,0,0.0000,0
1960,0,31,0,0.0000,0
1960,1,30,0,0.0000,0
1960,2,31,0,0.0000,0
1960,3,32,0,0.0000,0
1990,0,23,0,0.0000,0
1990,1,30,0,0.0000,0
1990,2,31,0,0.0000,0
1990,3,30,0,0.0000,0
2020,0,30,0,0.0000,0
2020,1,30,0,0.0000,0
2020,2,32,0,0.0000,0
2020,3,24,0,0.0000,0
2050,0,31,0,0.0000,0
2050,1,32,0,0.0000,0
2050,2,23,0,0.0000,0
2050,3,30,0,0.0000,0
2080,0,23,0,0.0000,0
2080,1,32,0,0.0000,0
2080,2,24,0,0.0000,0
2080,3,30,0,0.0000,0
2110,0,32,0,0.0000,0
2110,1,24,0,0.0000,0
2110,2,32,0,0.0000,0
2110,3,31,0,0.0000,0
2140,0,24,0,0.0000,0
2140,1,30,0,0.0000,0
2140,2,32,0,0.0000,0
2140,3,30,0,0.0000,0
2170,0,31,0,0.0000,0
2170,1,31,0,0.0000,0
2170,2,24,0,0.0000,0
2170,3,31,0,0.0000,0
2200,0,23,0,0.0000,0
2200,1,31,0,0.0000,0
2200,2,30,0,0.0000,0
2200,3,31,0,0.0000,0
2230,0,32,0,0.0000,0
2230,1,32,0,0.0000,0
2230,2,30,0,0.0000,0
2230,3,32,0,0.0000,0
2260,0,31,0,0.0000,0
2260,1,31,0,0.0000,0
2260,2,30,0,0.0000,0
2260,3,31,0,0.0000,0
2290,0,31,0,0.0000,0
2290,1,24,0,0.0000,0
2290,2,32,0,0.0000,0
2290,3,26,0,0.0000,0
2320,0,23,0,0.0000,0
2320,1,23,0,0.0000,0
2320,2,32,0,0.0000,0
2320,3,32,0,0.0000,0
2350,0,32,0,0.0000,0
2350,1,30,0,0.0000,0
2350,2,32,0,0.0000,0
2350,3,32,0,0.0000,0
2380,0,31,0,0.0000,0
2380,1,22,0,0.0000,0
2380,2,31,0,0.0000,0
2380,3,32,0,0.0000,0
2410,0,31,0,0.0000,0
2410,1,31,0,0.0000,0
2410,2,31,0,0.0000,0
2410,3,30,0,0.0000,0
2440,0,31,0,0.0000,0
2440,1,29,0,0.0000,0
2440,2,24,0,0.0000,0
2440,3,31,0,0.0000,0
2470,0,32,0,0.0000,0
2470,1,23,0,0.0000,0
2470,2,32,0,0.0000,0
2470,3,31,0,0.0000,0
2500,0,25,0,0.0000,0
2500,1,32,0,0.0000,0
2500,2,29,0,0.0000,0
2500,3,28,0,0.0000,0
2530,0,24,0,0.0000,0
2530,1,32,0,0.0000,0
2530,2,15,0,0.0000,0
2530,3,31,0,0.0000,0
2560,0,22,0,0.0000,0
2560,1,24,0,0.0000,0
2560,2,32,0,0.0000,0
2560,3,31,0,0.0000,0
2590,0,32,0,0.0000,0
2590,1,31,0,0.0000,0
2590,2,32,0,0.0000,0
2590,3,31,0,0.0000,0
2620,0,31,0,0.0000,0
2620,1,30,0,0.0000,0
2620,2,23,0,0.0000,0
2620,3,31,0,0.0000,0
2650,0,24,0,0.0000,0
2650,1,24,0,0.0000,0
2650,2,32,0,0.0000,0
2650,3,23,0,0.0000,0
2680,0,32,0,0.0000,0
2680,1,30,0,0.0000,0
2680,2,31,0,0.0000,0
2680,3,31,0,0.0000,0
2710,0,32,0,0.0000,0
2710,1,31,0,0.0000,0
2710,2,23,0,0.0000,0
2710,3,23,0,0.0000,0
2740,0,30,0,0.0000,0
2740,1,31,0,0.0000,0
2740,2,23,0,0.0000,0
2740,3,31,0,0.0000,0
2770,0,29,0,0.0000,0
2770,1,31,0,0.0000,0
2770,2,32,0,0.0000,0
2770,3,31,0,0.0000,0
2800,0,32,0,0.0000,0
2800,1,31,0,0.0000,0
2800,2,30,0,0.0000,0
2800,3,24,0,0.0000,0
2830,0,32,0,0.0000,0
2830,1,15,0,0.0000,0
2830,2,31,0,0.0000,0
2830,3,28,0,0.0000,0
2860,0,32,0,0.0000,0
2860,1,30,0,0.0000,0
2860,2,30,0,0.0000,0
2860,3,22,0,0.0000,0
2890,0,32,0,0.0000,0
2890,1,30,0,0.0000,0
2890,2,31,0,0.0000,0
2890,3,32,0,0.0000,0
2920,0,31,0,0.0000,0
2920,1,31,0,0.0000,0
2920,2,30,0,0.0000,0
2920,3,30,0,0.0000,0
2950,0,30,0,0.0000,0
2950,1,31,0,0.0000,0
2950,2,28,0,0.0000,0
2950,3,31,0,0.0000,0
2980,0,32,0,0.0000,0
2980,1,31,0,0.0000,0
2980,2,30,0,0.0000,0
2980,3,32,0,0.0000,0
3010,0,31,0,0.0000,0
3010,1,31,0,0.0000,0
3010,2,32,0,0.0000,0
3010,3,32,0,0.0000,0
3040,0,30,0,0.0000,0
3040,1,32,0,0.0000,0
3040,2,30,0,0.0000,0
3040,3,32,0,0.0000,0
3070,0,31,0,0.0000,0
3070,1,22,0,0.0000,0
3070,2,31,0,0.0000,0
3070,3,31,0,0.0000,0
3100,0,32,0,0.0000,0
3100,1,32,0,0.0000,0
3100,2,31,0,0.0000,0
3100,3,31,0,0.0000,0
3130,0,24,0,0.0000,0
3130,1,24,0,0.0000,0
3130,2,31,0,0.0000,0
3130,3,23,0,0.0000,0
3160,0,32,0,0.0000,0
3160,1,21,0,0.0000,0
3160,2,30,0,0.0000,0
3160,3,24,0,0.0000,0
3190,0,24,0,0.0000,0
3190,1,31,0,0.0000,0
3190,2,32,0,0.0000,0
3190,3,32,0,0.0000,0
3220,0,30,0,0.0000,0
3220,1,31,0,0.0000,0
3220,2,31,0,0.0000,0
3220,3,24,0,0.0000,0
3250,0,31,0,0.0000,0
3250,1,31,0,0.0000,0
3250,2,32,0,0.0000,0
3250,3,31,0,0.0000,0
3280,0,32,0,0.0000,0
3280,1,31,0,0.0000,0
3280,2,24,0,0.0000,0
3280,3,24,0,0.0000,0
3310,0,32,0,0.0000,0
3310,1,31,0,0.0000,0
3310,2,25,0,0.0000,0
3310,3,31,0,0.0000,0
3340,0,31,0,0.0000,0
3340,1,27,0,0.0000,0
3340,2,32,0,0.0000,0
3340,3,24,0,0.0000,0
3370,0,31,0,0.0000,0
3370,1,30,0,0.0000,0
3370,2,30,0,0.0000,0
3370,3,31,0,0.0000,0
3400,0,32,0,0.0000,0
3400,1,30,0,0.0000,0
3400,2,32,0,0.0000,0
3400,3,31,0,0.0000,0
3430,0,31,0,0.0000,0
3430,1,31,0,0.0000,0
3430,2,31,0,0.0000,0
3430,3,32,0,0.0000,0
3460,0,32,0,0.0000,0
3460,1,23,0,0.0000,0
3460,2,28,0,0.0000,0
3460,3,32,0,0.0000,0
3490,0,30,0,0.0000,0
3490,1,32,0,0.0000,0
3490,2,32,0,0.0000,0
3490,3,24,0,0.0000,0
3520,0,24,0,0.0000,0
3520,1,31,0,0.0000,0
3520,2,31,0,0.0000,0
3520,3,32,0,0.0000,0
3550,0,31,0,0.0000,0
3550,1,32,0,0.0000,0
3550,2,32,0,0.0000,0
3550,3,24,0,0.0000,0
3580,0,32,0,0.0000,0
3580,1,32,0,0.0000,0
3580,2,30,0,0.0000,0
3580,3,24,0,0.0000,0
3610,0,32,0,0.0000,0
3610,1,24,0,0.0000,0
3610,2,32,0,0.0000,0
3610,3,32,0,0.0000,0
3640,0,23,0,0.0000,0
3640,1,32,0,0.0000,0
3640,2,31,0,0.0000,0
3640,3,32,0,0.0000,0
3670,0,32,0,0.0000,0
3670,1,30,0,0.0000,0
3670,2,31,0,0.0000,0
3670,3,30,0,0.0000,0
3700,0,31,0,0.0000,0
3700,1,32,0,0.0000,0
3700,2,32,0,0.0000,0
3700,3,31,0,0.0000,0
3730,0,24,0,0.0000,0
3730,1,31,0,0.0000,0
3730,2,32,0,0.0000,0
3730,3,23,0,0.0000,0
3760,0,31,0,0.0000,0
3760,1,31,0,0.0000,0
3760,2,23,0,0.0000,0
3760,3,24,0,0.0000,0
3790,0,30,0,0.0000,0
3790,1,32,0,0.0000,0
3790,2,32,0,0.0000,0
3790,3,23,0,0.0000,0
3820,0,32,0,0.0000,0
3820,1,25,0,0.0000,0
3820,2,32,0,0.0000,0
3820,3,32,0,0.0000,0
3850,0,31,0,0.0000,0
3850,1,32,0,0.0000,0
3850,2,32,0,0.0000,0
3850,3,31,0,0.0000,0
3880,0,32,0,0.0000,0
3880,1,31,0,0.0000,0
3880,2,31,0,0.0000,0
3880,3,16,0,0.0000,0
3910,0,24,0,0.0000,0
3910,1,32,0,0.0000,0
3910,2,30,0,0.0000,0
3910,3,31,0,0.0000,0
3940,0,31,0,0.0000,0
3940,1,31,0,0.0000,0
3940,2,32,0,0.0000,0
3940,3,32,0,0.0000,0
3970,0,15,0,0.0000,0
3970,1,32,0,0.0000,0
3970,2,17,0,0.0000,0
3970,3,31,0,0.0000,0
4000,0,30,0,0.0000,0
4000,1,24,0,0.0000,0
4000,2,24,0,0.0000,0
4000,3,24,0,0.0000,0
4030,0,30,0,0.0000,0
4030,1,31,0,0.0000,0
4030,2,32,0,0.0000,0
4030,3,32,0,0.0000,0
4060,0,32,0,0.0000,0
4060,1,24,0,0.0000,0
4060,2,24,0,0.0000,0
4060,3,23,0,0.0000,0
4090,0,32,0,0.0000,0
4090,1,16,0,0.0000,0
4090,2,31,0,0.0000,0
4090,3,31,0,0.0000,0
4120,0,31,0,0.0000,0
4120,1,29,0,0.0000,0
4120,2,32,0,0.0000,0
4120,3,30,0,0.0000,0
4150,0,30,0,0.0000,0
4150,1,32,0,0.0000,0
4150,2,31,0,0.0000,0
4150,3,23,0,0.0000,0
4180,0,31,0,0.0000,0
4180,1,24,0,0.0000,0
4180,2,30,0,0.0000,0
4180,3,23,0,0.0000,0
4210,0,24,0,0.0000,0
4210,1,32,0,0.0000,0
4210,2,24,0,0.0000,0
4210,3,24,0,0.0000,0
4240,0,15,0,0.0000,0
4240,1,32,0,0.0000,0
4240,2,31,0,0.0000,0
4240,3,31,0,0.0000,0
4270,0,32,0,0.0000,0
4270,1,24,0,0.0000,0
4270,2,32,0,0.0000,0
4270,3,29,0,0.0000,0
4300,0,31,0,0.0000,0
4300,1,31,0,0.0000,0
4300,2,29,0,0.0000,0
4300,3,30,0,0.0000,0
4330,0,31,0,0.0000,0
4330,1,32,0,0.0000,0
4330,2,30,0,0.0000,0
4330,3,31,0,0.0000,0
4360,0,32,0,0.0000,0
4360,1,23,0,0.0000,0
4360,2,22,0,0.0000,0
4360,3,31,0,0.0000,0
4390,0,32,0,0.0000,0
4390,1,32,0,0.0000,0
4390,2,31,0,0.0000,0
4390,3,30,0,0.0000,0
4420,0,31,0,0.0000,0
4420,1,16,0,0.0000,0
4420,2,31,0,0.0000,0
4420,3,31,0,0.0000,0
4450,0,31,0,0.0000,0
4450,1,29,0,0.0000,0
4450,2,31,0,0.0000,0
4450,3,29,0,0.0000,0
4480,0,30,0,0.0000,0
4480,1,31,0,0.0000,0
4480,2,31,0,0.0000,0
4480,3,31,0,0.0000,0
4510,0,31,0,0.0000,0
4510,1,30,0,0.0000,0
4510,2,30,0,0.0000,0
4510,3,31,0,0.0000,0
4540,0,30,0,0.0000,0
4540,1,32,0,0.0000,0
4540,2,32,0,0.0000,0
4540,3,30,0,0.0000,0
4570,0,14,0,0.0000,0
4570,1,17,0,0.0000,0
4570,2,31,0,0.0000,0
4570,3,32,0,0.0000,0
4600,0,30,0,0.0000,0
4600,1,31,0,0.0000,0
4600,2,32,0,0.0000,0
4600,3,32,0,0.0000,0
4630,0,32,0,0.0000,0
4630,1,23,0,0.0000,0
4630,2,24,0,0.0000,0
4630,3,24,0,0.0000,0
4660,0,23,0,0.0000,0
4660,1,31,0,0.0000,0
4660,2,31,0,0.0000,0
4660,3,31,0,0.0000,0
4690,0,24,0,0.0000,0
4690,1,24,0,0.0000,0
4690,2,32,0,0.0000,0
4690,3,31,0,0.0000,0
4720,0,31,0,0.0000,0
4720,1,24,0,0.0000,0
4720,2,31,0,0.0000,0
4720,3,30,0,0.0000,0
4750,0,23,0,0.0000,0
4750,1,32,0,0.0000,0
4750,2,32,0,0.0000,0
4750,3,30,0,0.0000,0
4780,0,32,0,0.0000,0
4780,1,23,0,0.0000,0
4780,2,32,0,0.0000,0
4780,3,31,0,0.0000,0
4810,0,32,0,0.0000,0
4810,1,31,0,0.0000,0
4810,2,31,0,0.0000,0
4810,3,32,0,0.0000,0
4840,0,24,0,0.0000,0
4840,1,23,0,0.0000,0
4840,2,24,0,0.0000,0
4840,3,30,0,0.0000,0
4870,0,32,0,0.0000,0
4870,1,24,0,0.0000,0
4870,2,31,0,0.0000,0
4870,3,31,0,0.0000,0
4900,0,24,0,0.0000,0
4900,1,32,0,0.0000,0
4900,2,31,0,0.0000,0
4900,3,31,0,0.0000,0
4930,0,32,0,0.0000,0
4930,1,32,0,0.0000,0
4930,2,32,0,0.0000,0
4930,3,31,0,0.0000,0
4960,0,32,0,0.0000,0
4960,1,30,0,0.0000,0
4960,2,32,0,0.0000,0
4960,3,29,0,0.0000,0
4990,0,32,0,0.0000,0
4990,1,24,0,0.0000,0
4990,2,31,0,0.0000,0
4990,3,32,0,0.0000,0
5020,0,22,0,0.0000,0
